Name,URL
Island of Misfit Toys Alt.,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/f0/f047/f047e69f90db44939149924420c497f7/font.ttf"""
Island of Misfit Toys,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/f4/f4e5/f4e51491e531855f64fb90d6e50abd64/font.ttf"""
It Lives In The Swamp BRK,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/87/8799/879907040dfd1cb5728b0550f455a637/font.ttf"""
JGJ Uncial Italic,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/d3/d369/d369bbeac254143000bf861d81c05ca7/font.ttf"""
JGJ Uncial,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/e3/e35b/e35b8ae1def568a104c7f02ffc046f4d/font.ttf"""
JSL Blackletter,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/4c/4c95/4c95907a23f4c9e444a0b9a6bf9bb451/font.ttf"""
Jandles-Regular,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/4b/4b1b/4b1bd62d40938f178250dd921688ef50/font.ttf"""
Jandles-Regular,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/52/52a3/52a342a928c1f0103ada8cc48b9749b4/font.ttf"""
Jangly Bounce,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/9a/9a5f/9a5fe104d3f09556be93736426ac42a7/font.ttf"""
Jangly walk,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/14/14e3/14e388dcfb7d4644fa4e1b899b2b2de0/font.ttf"""
Japanese Brush,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/73/73c9/73c95bc6087f006b639a0c0551ffe13a/font.ttf"""
Japonesa,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/f0/f0f4/f0f43c009d5608e067b5c2e6aecb5e65/font.ttf"""
JaponesaOutline,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/43/430c/430ce4c5029c34775b8f8a92b480cae9/font.ttf"""
JaponesaShadow,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/fb/fb50/fb504a4eafaf294bf2feaf84b2510da5/font.ttf"""
Jasper BRK,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/b2/b2e7/b2e7940ddb27528916f916511626673f/font.ttf"""
Jasper Solid BRK,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/95/9593/95930fb0ef6a5f8c386516f28559f670/font.ttf"""
Jaunty Normal,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/9d/9db8/9db84c5558424fb04d014bf8ca2be049/font.ttf"""
Jekyll BRK,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/9e/9ee6/9ee6fa6d6937d6fe6298bec33e9b79e2/font.ttf"""
"Jellyka, End_less Voyage","""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/9b/9b9f/9b9f6b52a3d09d58ff865e570d311049/font.ttf"""
Jerusalem Bold,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/7d/7dbf/7dbf3d37f4eeed270791f38f4691b849/font.ttf"""
Jerusalem Italic,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/e5/e5f7/e5f75919747141ace0c4fdc505fb813b/font.ttf"""
Jerusalem Shadow,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/db/db86/db869ae6af535742528ab942d668e34f/font.ttf"""
Jerusalem,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/2b/2bd8/2bd83fa9b0f7910d1fbe8a24811802a2/font.ttf"""
Jetta Bold,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/dc/dc5d/dc5d4eddb2d1d1aa5b0455123f578531/font.ttf"""
Jetta Condensed,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/d6/d62f/d62f5e094467e1b2abbd429c89f5c8ec/font.ttf"""
Jetta Italic,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/3b/3b4b/3b4b82329b4610b45a47a0d640b52164/font.ttf"""
Jetta Shadow,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/b0/b051/b05144b38cd03bee8e38842bd96f3759/font.ttf"""
Jetta,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/c7/c716/c71698f93b3b84390f2d06d24297aad8/font.ttf"""
Jingopop,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/bd/bdc5/bdc59db77f6702ccdcfadf2cc5044242/font.ttf"""
JoePerry,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/db/dba4/dba4c697b22e17a7c9dff65cc988022b/font.ttf"""
Joyeuse™,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/fd/fda2/fda20cf5fdb53332829ed2cc0d8d9c8d/font.ttf"""
JudasPriest,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/97/970b/970bbdc5ebb81efdfac9da41c87a48bb/font.ttf"""
Juice,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/28/28ed/28eda7681f711f0ef070dd5bd91f232a/font.ttf"""
Jungle Bold,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/a0/a073/a0738369f273809d57c84843f61e64a3/font.ttf"""
Jungle Clean,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/3b/3bae/3bae2af383377c88bf94109533c70bef/font.ttf"""
Jungle Ruff,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/12/123f/123feed60e0a33f69e16784db2561438/font.ttf"""
Just a dream Hollow,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/b5/b538/b53832749aaebac7b69da2c1ad340955/font.ttf"""
Just a dream Solid,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/b3/b3de/b3de11539d565aefc933e6dc8e0a880c/font.ttf"""
Justinian 2 Italic,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/25/25cc/25cc9f59fe39abed13bb70c5b213cf35/font.ttf"""
Justinian 2,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/38/3809/380924f87dd6ef1e93e61d23627920c2/font.ttf"""
Justinian Italic,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/c7/c755/c7558fcbfdf62d79f98146ff989edfdc/font.ttf"""
Justinian,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/a6/a650/a6501459bfbd4f68700b592c00d2378e/font.ttf"""
KG HAPPY Shadows,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/cd/cdf7/cdf7d296f8482af1ae7091601bf58e76/font.ttf"""
KG HAPPY Solid,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/f8/f850/f85072630ace90862c4690f1d61ece93/font.ttf"""
KG HAPPY,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/90/901c/901c9ee78e00f7f737b6488d92ed8e42/font.ttf"""
KG Happy Hanneke,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/d8/d8fe/d8fee8fb810b5153a8e1203ef4aa89a7/font.ttf"""
Karate Medium,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/9e/9ed4/9ed484c1d8389aefe9586562a2e919a7/font.ttf"""
Karloff Regular,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/03/03de/03debbc77a05feb7c9040dde3986d6d3/font.ttf"""
Karloff,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/32/32f2/32f282385b5a46adcfb4da3a169d45c0/font.ttf"""
Karnivore Black,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/5f/5f4c/5f4cfe187ac36006e5bec05c542d3dd2/font.ttf"""
Karnivore Blue,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/a2/a263/a263829ba004bdd47a3d6e716ce06931/font.ttf"""
Karnivore Bold,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/83/8361/8361fcb979a16d04ba78993fe5ed3112/font.ttf"""
Karnivore Digit,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/64/643b/643bb68ffa87c0d2ced776c31b606d20/font.ttf"""
Karnivore Four,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/60/601e/601e15b55274df4f0fb5cf86bdc48a1d/font.ttf"""
Karnivore Kluster,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/9e/9e3b/9e3ba30804e656bf5fc64e9cdd010f82/font.ttf"""
Karnivore Lite,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/7f/7fe7/7fe75c01c0edffca7ee9bf83038c72bd/font.ttf"""
Karnivore Pump,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/27/277b/277be8e578214d95819421eb7cab24bf/font.ttf"""
Karnivore Seven,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/22/2224/2224466c8491f6b25743ebc9b7f3902a/font.ttf"""
Karnivore Stack,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/7a/7a96/7a96ff533e538348e71504bc33855be2/font.ttf"""
Karnivore Tecca,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/c6/c679/c6794aaee96096bdf60e09e27464ee6f/font.ttf"""
Karnivore,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/6f/6fe5/6fe56c114feffedd94ab0705df963c04/font.ttf"""
Kat Skratch,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/32/325b/325b6771b52f49ea9bed856e5673918c/font.ttf"""
Kat Skratch,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/9f/9f96/9f9695d3ae1e2798269cb4bc387f002c/font.ttf"""
Katana Italic,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/61/615f/615f69600ab53c115953a7c76c962890/font.ttf"""
Katana Shadow,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/22/2247/2247ec5b04e372cd7a9df42ce5489fdd/font.ttf"""
Katana,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/be/bea8/bea8da4424f41bacc61c01d5104a20fc/font.ttf"""
Katie Normal,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/88/88f5/88f5057dc6cf3bdbd0ae905c3acf5165/font.ttf"""
Katy Berry,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/0a/0aa9/0aa9e03a25fba77e11c791dd8e8e1cb2/font.ttf"""
Keetano ATL My Gangsta,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/04/0412/0412b8d1d052ac94e3b5f2a64e73a60d/font.ttf"""
KellyAnnGothic Regular,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/91/91f3/91f350a931c0bba4f54c3d7b2d47fa53/font.ttf"""
KellyAnnGothic,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/29/294b/294b4d2cfe78051b8896f587e3964617/font.ttf"""
KellysNoteFont,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/30/301c/301cf40781bdf49e02b0c5607c9a6818/font.ttf"""
KenyanCoffeeRg-Bold,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/96/965b/965bf43880d7bec8d38c153740272bd7/font.ttf"""
KidzOnlyTooSSK Bold,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/2b/2b71/2b71182cc29031f6e58785f55497d862/font.ttf"""
Killigraphy,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/f5/f558/f558404dd5d02678f733c64060164996/font.ttf"""
Killigrew,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/ea/ea9e/ea9e9db06e1e00a644324384b00083c4/font.ttf"""
KilligrewStacatto,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/47/475e/475eca22c250f6e754f721eb1014b67c/font.ttf"""
King Arthur,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/af/af27/af27e348d1193843c253b0deb353267b/font.ttf"""
King Luau,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/5a/5a68/5a6892f7351352f3a0ab7abe5b12145a/font.ttf"""
King Xmas Trial,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/82/8231/823139618ae6d96164f16aeb744bf95f/font.ttf"""
Kingthings Calligraphica 2,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/e8/e806/e8067f2e4b7c41b24cea057746b169cc/font.ttf"""
Kingthings Calligraphica Italic,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/40/400c/400c2712d86cadb479cc1af1569f4889/font.ttf"""
Kingthings Calligraphica Light,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/40/40bc/40bcdc507393961648ef19139279ef41/font.ttf"""
Kingthings Conundrum,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/5c/5cc6/5cc601971294bc0693f7ae7d2d95e2e2/font.ttf"""
Kingthings Petrock Light,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/7d/7d79/7d791eee51ad7544d95dff6cb992136a/font.ttf"""
Kingthings Petrock,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/6b/6b66/6b66b5d4ff0d33095a057167d735b6c6/font.ttf"""
Kingthings Spikeless,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/df/df9d/df9da64f3c49bb61092f761a8d54e543/font.ttf"""
Kingthings Versalis,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/ef/ef5f/ef5ffe86f1b48d7c2a2c601c21250e2f/font.ttf"""
Kingthings Willow,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/3e/3e97/3e9766e84a7eef37f5fb68f7a2a03454/font.ttf"""
Kingthings Willowless,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/a4/a4b0/a4b041f0856ebd6e882987824f843573/font.ttf"""
Kingthings Xander Outline,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/3c/3c78/3c78b033461c87dfc3edbc231749f10f/font.ttf"""
Kleptomaniac,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/18/1832/18322de81242d0dec17d23887ca991b0/font.ttf"""
Knights Templar,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/bc/bcd8/bcd877ef66b4dbb589d5b514fc9f8212/font.ttf"""
Koch-Antiqua Zier,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/40/40b8/40b8fb1c02ce835c11a59b790e296a87/font.ttf"""
KochAltschrift,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/80/807c/807c5e4ed06f3a5b643256e1207a6570/font.ttf"""
KochAltschrift-Bold,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/0b/0bcc/0bcc63d8aa58846eaeb8e2cc176e3483/font.ttf"""
KochAltschriftAlt,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/6b/6b2e/6b2ea7ecffd9dc05a26f254708094c1b/font.ttf"""
KochAltschriftKursiv,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/81/818f/818fe085096db59bdf469ee674be8603/font.ttf"""
KochAltschriftKursiv-Bold,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/c8/c8a1/c8a1490b2be36bed2ed5c20de70c19ad/font.ttf"""
Kohelet Regular,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/f1/f1a5/f1a5185f9aa43c023aafdc513772a34a/font.ttf"""
Komika Title - Ghost,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/58/5832/58320b2107f6b6b7eb7fffdfcbf664af/font.ttf"""
KrylonGothic,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/34/3412/34127f66ebdabf2530c0a7968cfcaa97/font.ttf"""
La Fance Amor,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/8b/8bfe/8bfeca7297bcf0fce7f3003b7036b977/font.ttf"""
La Flama y La Espina,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/a2/a21f/a21f5338130268c4e092d2e3d8c10e29/font.ttf"""
La Flama y La Espina2 Bold,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/dd/ddea/ddeaf83c7994faa64ed18a79415a441e/font.ttf"""
LaBrit,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/e1/e1d9/e1d95c904d0377ee82abffbdcfcc19f9/font.ttf"""
LangscapeDevPoojaBold,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/5c/5c70/5c70311ece77f7b7376ecada4949eb19/font.ttf"""
LangscapeDevPoojaNormal,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/cf/cfe9/cfe95f20f44ec0bd842d4051082a4e61/font.ttf"""
LangscapeDevPriyaBold,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/36/3604/3604f542fa94ba21c7497a932a5c03d5/font.ttf"""
LangscapeDevPriyaNormal,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/64/646a/646afa5711945434df3a8f68bc47a9e0/font.ttf"""
Larkin Capitals,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/f8/f8b8/f8b871a9a6f2b02efff3a6fb1f3c51a0/font.ttf"""
Larkspur -BRK-,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/61/61a7/61a7b4492d64a8b0ea3d8249aae14a0d/font.ttf"""
Leatherface 3D Italic,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/1f/1f6b/1f6bb70fea97a47bd050d04a8f959e09/font.ttf"""
Leatherface 3D,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/56/566c/566c86bf556689adbdd9930ec4009f28/font.ttf"""
Leatherface Academy Italic,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/ee/eeec/eeec4a7b96d44e04aa6e409fa99dff68/font.ttf"""
Leatherface Academy,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/0a/0ad7/0ad7ca6628868d1b4303f97cd6ad8c27/font.ttf"""
Leatherface Bold Outline Italic,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/00/00b5/00b57fa557d2c433ddf7d789b7d94194/font.ttf"""
Leatherface Bold Outline,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/a6/a6ee/a6ee5b5269e70a70660ce299417aa4c7/font.ttf"""
Leatherface Condensed Italic,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/9a/9a40/9a40618c8cb46c3e1df4b9907d80d4ef/font.ttf"""
Leatherface Condensed,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/db/dbce/dbce1d0ecac1943076c7246dc059f5ee/font.ttf"""
Leatherface Expanded Italic,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/ed/ede3/ede3ec0dfa5d45d4f816026c0599e810/font.ttf"""
Leatherface Expanded,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/08/08bc/08bcbebf7ea95dbecb1bf4616733c7dc/font.ttf"""
Leatherface Italic,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/02/0283/02838da0c2e6a93d4a1675e436943ef3/font.ttf"""
Leatherface Leftalic,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/17/179d/179ddcad76f536ed6cd74e66e9f51e74/font.ttf"""
Leatherface Outline Italic,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/f8/f8dd/f8dd78766d07157d12f4d7917ef7e2b9/font.ttf"""
Leatherface Outline,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/7f/7f29/7f292b35948d41ed921176826519bbb0/font.ttf"""
Leatherface Regular,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/f2/f249/f2495669ff17b2329d55df9b72055b66/font.ttf"""
Leatherface Rotalic,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/b6/b639/b6393a2ada931104d3f62c84b44fd1f7/font.ttf"""
Leatherface Rotated 2,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/93/939e/939e33c53c941ce99f10efbef4093447/font.ttf"""
Leatherface Rotated,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/d6/d67b/d67bea2df3f29b74796593e60260b045/font.ttf"""
Legrand,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/a0/a06d/a06dcee74a14a807da32fdf0b2364c0e/font.ttf"""
Leipzig Fraktur Bold,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/af/af4a/af4a3fd951ab1498528bc2026f09dd6f/font.ttf"""
Leipzig Fraktur Heavy ExtraBold,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/7e/7e55/7e554ff36c215bbd770ac3491f426254/font.ttf"""
Leipzig Fraktur LF Bold,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/39/3974/397442ad9e946b80da2cdf1646b2481d/font.ttf"""
Leipzig Fraktur LF Normal,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/f8/f836/f8368cd2937d542b7a8ca040e94b4992/font.ttf"""
Leipzig Fraktur Normal,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/8e/8e9e/8e9ed1b739c316b2b2efaab083f2a9c4/font.ttf"""
LevelFourteenDruid,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/5f/5faf/5fafc8e028a7f1b11d9e0ea709c4e2f0/font.ttf"""
Licorice Strings BRK,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/1f/1f30/1f30ee8554b3025b2f43bd19bccfe372/font.ttf"""
Linda's Lament,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/4b/4bd0/4bd0c24ca4dcd6673c3c9a219908799b/font.ttf"""
Liquidism part 2,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/2a/2a40/2a40a5d8388f36550207c06700b6a06a/font.ttf"""
Logobloqo2,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/0b/0be9/0be9d604e7a6e951da3aaeb5f943f426/font.ttf"""
Lohengrin,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/aa/aa52/aa5248d2a2e4c79a8015f833915e998c/font.ttf"""
Lombardic,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/49/497d/497d6108659349db66915341d1241302/font.ttf"""
Louvaine,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/63/63ea/63ea7b21e9c5bba6686e9a809ece53f1/font.ttf"""
Ludovicos,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/64/64ae/64ae48f8a02a854a1a49335fd582f026/font.ttf"""
LunacyMore,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/21/2197/219746bf1bdd1149ca4528bc8662013b/font.ttf"""
Lupus Blight,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/c7/c79d/c79d27395b3bedce6a42d909924d0389/font.ttf"""
Luteous Maximus,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/1d/1dbc/1dbc7f916012aef014c27ba3a2e34214/font.ttf"""
Luxo,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/eb/eb57/eb576a59c6bc3b9910e7a9710a09378f/font.ttf"""
Lyonesse™,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/62/62ac/62ac43e723c4e382c94f33b40889d4ca/font.ttf"""
Lyric Dragon Bold,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/e7/e70b/e70bc1051eaa2f00b7bdc55040645dc2/font.ttf"""
Lyric Dragon Semi Bold,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/d8/d89f/d89f1f61b0e7569786befc93d61ee9d1/font.ttf"""
Lyric Dragon,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/b6/b6cb/b6cb6fe43d1ae7bffd6c5d238cbd8072/font.ttf"""
MAWNS Graffiti,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/58/580f/580f3b8dd5fb899236045e8423e3ea25/font.ttf"""
MB Gravitation,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/b8/b8b3/b8b3e5077cdd63091c6e98907279840c/font.ttf"""
MB-Graveyard_Designs,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/6e/6e87/6e87f09e67ff99465b38eec44d1ae950/font.ttf"""
MB-Lords Of Evil,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/cb/cb32/cb326fe4c7c655145833fa096b8c4466/font.ttf"""
MB-The Great Reaper,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/fd/fd54/fd5481df73c049cf042d289727e622a1/font.ttf"""
MCF funera flourish,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/43/4339/43397ca2b7e588847846dd6b950a67e7/font.ttf"""
MCF funera flourish,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/5d/5df6/5df66e34a0a44c6a9213ed08ca897be2/font.ttf"""
MKBritishWriting,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/ad/ad5a/ad5a33b1ecfe9b88e4ea983b7293abe9/font.ttf"""
Made,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/3a/3a25/3a25528370bb559014c097dbfd4e1f06/font.ttf"""
MailRayStuff-Regular,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/70/7071/707104fe304e36a529bc7f514f90ba64/font.ttf"""
Maize Regular,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/44/44a1/44a19415b46b002db946da678ad00cc5/font.ttf"""
Make Juice,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/5f/5f41/5f41590d78a3515a042490d4e232b9d7/font.ttf"""
Manticore,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/ed/edae/edae4ec8502be868dfce8ebe6356422a/font.ttf"""
Map Of You,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/9a/9aec/9aece4977e6d1cf5c284fcea69b68964/font.ttf"""
Maranallo High Italic,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/1c/1c45/1c457292b6628e77e2af953b4f2d6106/font.ttf"""
Maranallo High,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/a6/a65c/a65c36cbc0301999d2b9ebe7ad739bbc/font.ttf"""
Maranallo Italic,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/88/8800/8800c3b70e2874e55883b3de13c3f40b/font.ttf"""
Maranallo,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/a5/a583/a58314e1d8303a5833ed4d8014d117e5/font.ttf"""
MarioLuigi2,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/30/30ce/30ce62eb9eeb7fb0626d525d015e6822/font.ttf"""
Marmyadose!,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/2e/2ef8/2ef8a3700fba31459b9382e1ca2d6fc4/font.ttf"""
Martel Bold,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/8a/8a73/8a73b5fe7e55ab49581dc3b4744fca06/font.ttf"""
Martel DemiBold,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/6e/6e4a/6e4acf08c67b206d56898eabc8449ea1/font.ttf"""
Martel ExtraBold,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/12/1263/1263be7fa428dede49c310dd4fbd66fc/font.ttf"""
Martel Heavy,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/65/65e6/65e697be534b7db5d9d4f7e265e52632/font.ttf"""
Martel Light,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/6a/6adc/6adc81d893bfefd18c52795f14b68831/font.ttf"""
Martel UltraLight,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/c3/c321/c321ded4daa52db409fd01c9847e11ac/font.ttf"""
Martel,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/6e/6e2e/6e2ee67fdaeb55243f7756c686abbe30/font.ttf"""
Masquerade,"""https://s3.amazonaws.com/ctd.scriptbuilder.fonts/54/5400/5400254b7836097b3042e19c8ac093f2/font.ttf"""
